query,times
爱(v)不(v){$1=$2},7
(v)什么(v){$1=$2;len($1)=2},7
要(n)没(n){$1=$2},7
说(v)就(v){$1=$2},7
也不是*也不是{len($1)<10},6
(n)的(n){$1=$2},6
(v).(v){$1=$2},5
(v)是(v){$1=$2},5
(a)是(a){$1=$2},5
(n)什么(n){$1=$2;len($1)=1},5
(v)也不(v){$1=$2},4
(n)里(n)气{$1=$2},4
(v)什么(v){$1=$2;len($1)=1},4
v了+n+(m){$1=[m];len($1)>1},4
，(v)了又(v){$1!=$2},4
，(a)了又(a){$1!=$2},4
要(Ng)没(Ng){$1=$2},4
不(v)你(v)谁{$1=$2},4
(n)什么(n){$1=$2;len($1)=2},4
(V)就(V){$1=$2},4
一(v)就(v){$1=$2},4
(a)就(a)在{$1=$2},4
(v)就(v)在{$1=$2},4
一(a)就(a){$1=$2},4
(n)中的(n){$1=$2},4
实施(n)*w{len($1)=2},4
(n)是(n){$1=$2},3
(v)什么(v){$1=$2},3
(a)就(a){$1=$2},3
(.)里(.)气{$1=$2},3
，+v了又v{$1!=$2},3
不(v)白不(v){$1=$2},3
(a)什么(a){$1=$2;len($1)=1},3
(r)什么(r){$1=$2;len($1)=1},3
(v)+./a{len($1)=2},3
./v+(a){len($1)=2},3
../v+(a){len($1)=2},3
./a+(a){len($1)=1},3
./a+(a){len($1)=2},3
../a+(a){len($1)=1},3
../a+(a){len($1)=2},3
(v)得挺好的{len($1)=1},3
(v)得挺好的{len($1)>1},3
(v)得好极了{len($1)=1},3
(V)都没(V)+{$1=$2},3
(V)不(V)得{$1=$2},3
(v)都(v)了{$1=$2;len($1)=1},3
(v)不(v){$1=$2},3
(m)大(n){len($1)=1;len($2)=1},3
(m)大(n){len($1)=2;len($2)=1},3
(m)大(n){len($1)=1;len($2)=3},3
(a)也不(a){$1=$2},2
(z)+的+(n)+{len($1)=3},2
(n)不(n){$1=$2},2
(v)什么(v){$1=$2;len($1)=2}W,2
(v)在+n[ns+f+s]{len($1)=2},2
没(v)就(v){$1=$2},2
不(v)也得(v){$1=$2},2
(v)里(v)气{$1=$2},2
(a)里(a)气{$1=$2},2
(n+vn)+{len($1)=4},2
(n){end($1)=[者]},2
(r)什么(r){$1=$2},2
(d)什么(d){$1=$2},2
(v)就(v)了{$1=$2;len($1)=1},2
(v)就(v)吧{$1=$2},2
(a)就(a)吧{$1=$2},2
(a)言(a)语{len($1)=1;len($2)=1},2
(n)言(n)语{len($1)=1;len($2)=1},2
不(v)+谁(v){$1=$2},2
一(v).就(v){$1=$2;len($1)},2
(v)也(v)不{$1=$2},2
(a)什么(a){$1=$2;len($1)=2},2
要(n)有(n){$1=$2},2
(e)什么(e){$1=$2;len($1)=1},2
不是(n)的(n){$1=$2},2
比n还n{$1=$2},2
暴风(v){len($1)=2},2
暴风(a){len($1)=2},2
(n)的(v){len($1)=2;len($2)=2},2
说(a)就(a){$1=$2},2
(n)不是(n){$1=$2},2
(../n)+(../v)+{$1$2/[n+v+a+]},2
(v)也没(v){$1=$2},2
(v)书(v){$1=$2;len($1)=1},2
(v)得太好了{len($1)>1},2
(v)得太好了{len($1)=1},2
(d)太好了{len($1)>=1},2
(d)挺好的{len($1)>=1},2
(v)得好极了{len($1)>1},2
(v)了又(v){$1=$2;len($1)=1},2
(v)一(v){$1=$2;len($1)=1},2
(*)比(*)还{$1!=$2},2
(*)比(*)再{$1!=$2},2
(v)中的(v){$1=$2},2
说(V)就(V){$1=$2;len($1)=1},2
(m)的(m){$1=$2},2
(v)了(v){$1=$2},2
不(.)白不(.){$1=$2},2
不(..)白不(..){$1=$2},2
(v)归(v){$1=$2;len($1)=1},2
(v)归(v){$1=$2;len($1)=2},2
(v)是(v)了{$1=$2;len($1)=1},2
([v+a+n])是([v+a+n])了{$1=$2},2
使用(n)*w{len($1)=2},2
存在(n)*w{len($1)=2},2
确认(n)*w{len($1)=2},2
理解(n)*w{len($1)=2},2
期待(n)*w{len($1)=2},2
选择(n)*w{len($1)=2},2
判断(n)*w{len($1)=2},2
(m)大(n){len($1)=1;len($2)=2},2
(m)大(n){len($1)=2;len($2)=2},2
(n)都(n)了{$1=$2},2
(a)都(a)了{$1=$2},2
(v)都(v)了{$1=$2;len($1)=2},2
(a)都(a)了{$1=$2;len($1)=1},2
(a)都(a)了{$1=$2;len($1)=2},2
(n+v){len($1)=4},1
(a)的(n){$2=[声音]},1
./(v)./(v)不{$1=$2},1
(n)人{len($1)=2},1
(v)人{len($1)=2},1
(a)人{len($1)=2},1
(n)人{len($1)=2;begin($1)!=[，+。+“+！]}./v,1
(n)不(n){$1=$2),1
(v)就(v)在{$1=$2;len($1)=1},1
(v)就(v)在{$1=$2;len($1)=2},1
a就a在{$1=$2;len($1)=1},1
(v)在+n[ns+f+s]{len($1)=1},1
(v)就(v)个{$1=$2},1
不(a)不(a){$1!=$2;len($1)=1},1
不(v)不(v){$1!=$2;len($1)=1},1
不(f)不(f){$1!=$2;len($1)=1},1
不(r)不(r){$1!=$2;len($1)=1},1
的(n)的(n){$1!=$2},1
(v)+../n+(v)得{$1=$2;len($1)=1},1
(v)+../n+(v)得{$1=$2},1
(v)+./n+(v)得{$1=$2},1
(v)他(a){len($1)=1},1
(v)他m{len($1)=1},1
V就是V{$1=$2},1
说(n)是(n){$1=$2},1
说(r)是(r){$1=$2},1
越(v)越(v){$1=$2},1
(v)都别(v){$1=$2},1
(v)了又(v){count<2},1
(n){end($1)=[生]},1
(n){end($1)=[人]},1
(n){end($1)=[机]},1
(n){end($1)=[头]},1
(n){end($1)=[员]},1
(n){end($1)=[师]},1
../v了+n+(m){$1=[n]},1
..v了+(n)+(m){$1=[n];($2)=[m]},1
没n就v{$1=$2},1
没a就v{$1=$2},1
没v就v{$1=$2},1
没v就a{$1=$2},1
没a就a{$1=$2},1
(v)*(爱好){$2=[n]},1
(n)里(n)气{$1=$2;len($1)=1},1
(v)里(v)气{$1=$2;len($1)=1},1
(v)了又(v){$1!=$2;len($1)=1},1
(v)了又(v){$1!=$2;len($1)=2},1
(a)了又(a){$1!=$2;len($1)=1},1
(a)了又(a){$1!=$2;len($1)=2},1
，(v)了又(v){$1!=$2;len($1)=1},1
，(v)了又(v){$1!=$2;len($1)=2},1
，(v)了又(v){len($1)=1},1
。(v)了又(v){$1!=$2},1
刷{+},1
不(v)而(v){len($1)=1},1
(m)种(n){len($1)=1},1
(n)什么(n){$1=$2},1
(a)什么(a){$1=$2},1
*一遍w{len($1)=2},1
(n)天(n)地{$1=$2},1
(n)三(n)四{$1=$2},1
(a)的月光{len($1)=2},1
把*(v)了(v){$1=$2;len($1)=1},1
把*(v)一(v){$1=$2;len($1)=1},1
(../v)(../v){$1=$2},1
不(v)而(v){len($1)=1;len($2)=1},1
(n)言(n)语{$1=$2},1
(v)..(v){$1=$2},1
不(v).+(v)谁{$1=$2},1
不(v).+(v)什么{$1=$2},1
不(v).+哪儿(v){$1=$2},1
不(v).+怎么(v){$1=$2},1
谁(v).+也不(v){$1=$2},1
不.不.{$1!=$2},1
早(v)就{len($1)<11},1
忽(v)忽(v){$1!=$2},1
忽(a)忽(a){$1!=$2},1
忽(n)忽(n){$1!=$2},1
忽(b)忽(b){$1!=$2},1
忽(f)忽(f){$1!=$2},1
忽(m)忽(m){$1!=$2},1
忽(r)忽(r){$1!=$2},1
要(r)没(r){$1=$2},1
要(y)没(y){$1=$2},1
买(n)给(n){len($1)<4;len($2)<4},1
卖(n)给(n){len($1)<4;len($2)<4},1
付(n)给(n){len($1)<4;len($2)<4},1
供(n)给(n){len($1)<4;len($2)<4},1
给(n)买(n){len($1)<4;len($2)<4},1
给(n)供(n){len($1)<4;len($2)<4},1
给(n)付(n){len($1)<4;len($2)<4},1
付(n)(r){len($1)<4;len($2)<4},1
付(n)给(r){len($1)<4;len($2)<4},1
给(r)付(n){len($1)<4;len($2)<4},1
给(r)付(r){len($1)<4;len($2)<4},1
向(n)付(n){len($1)<4;len($2)<4},1
向(r)付(n){len($1)<4;len($2)<4},1
向(n)付(r){len($1)<4;len($2)<4},1
向(r)付(r){len($1)<4;len($2)<4},1
为(n)付(n){len($1)<4;len($2)<4},1
为(r)付(n){len($1)<4;len($2)<4},1
为(ns)付(n){len($1)<4;len($2)<4},1
为(n)付(r){len($1)<4;len($2)<4},1
为(r)付(r){len($1)<4;len($2)<4},1
付给(n)(r){len($1)<4;len($2)<4}+,1
给(r)供(n){len($1)<4;len($2)<4},1
为(n)供(n){len($1)<4;len($2)<4},1
为(r)供(n){len($1)<4;len($2)<4},1
为(n)供(r){len($1)<4;len($2)<4},1
向(n)供(n){len($1)<4;len($2)<4},1
供(r)给(n){len($1)<4;len($2)<4},1
供(n)给(r){len($1)<4;len($2)<4},1
卖(n)给(r){len($1)<4;len($2)<4},1
向(n)卖(n){len($1)<4;len($2)<4},1
向(r)卖(n){len($1)<4;len($2)<4},1
买(r)给(n){len($1)<4;len($2)<4},1
买(n)给(r){len($1)<4;len($2)<4},1
买(r)给(r){len($1)<4;len($2)<4},1
卖给(n)(r){len($1)<4;len($2)<4},1
买给(n)(r){len($1)<4;len($2)<4},1
给(n)买(r){len($1)<4;len($2)<4},1
给(r)买(n){len($1)<4;len($2)<4},1
给(r)买(r){len($1)<4;len($2)<4},1
为(n)买(n){len($1)<4;len($2)<4},1
为(r)买(n){len($1)<4;len($2)<4},1
为(n)买(r){len($1)<4;len($2)<4},1
为(r)买(r){len($1)<4;len($2)<4},1
外(v)+内(v)){$1=$2;len($1)=1},1
v一(n)是一(n){$1=$2},1
(v)也得(v){$1=$2},1
让你(v)你就(v){$1=$2},1
叫你(v)你就(v){$1=$2},1
(v)也不是(v)也不是{$1!=$2},1
(v)归(v){$1=$2},1
(v)也(v)不得{$1=$2},1
(v)着也是(v)着{$1=$2},1
什么(v)不(v)的{$1=$2},1
什么(n)不(n)的{$1=$2},1
什么(a)不(a)的{$1=$2},1
什么(a)不(a){$1=$2},1
什么(n)不(n){$1=$2},1
(n)就(n)吧{$1=$2},1
不(v)不(v){$1!=$2},1
早不(v)晚不(v){$1=$2},1
(v)来(v)去{$1=$2},1
(v)了就(v)了{$1=$2},1
(a)了就(a)了{$1=$2},1
这也不(v)那也不(v){$1!=$2},1
(v)也不是不(v)也不是{$1=$2},1
(v)也好不(v)也好{$1=$2},1
(v)也好不(v)也罢{$1=$2},1
(v)也罢不(v)也罢{$1=$2},1
(n)也好(n)也好{$1!=$2},1
(v)也好(v)也好{$1!=$2},1
(a)也好(a)也好{$1!=$2},1
(a)也好(a)也罢{$1!=$2},1
(v)也好(v)也罢{$1!=$2},1
(n)也好(n)也罢{$1!=$2},1
(n)也罢(n)也罢{$1!=$2},1
(v)也罢(v)也罢{$1!=$2},1
(a)也罢(a)也罢{$1!=$2},1
(a)也罢(a)也好{$1!=$2},1
(n)也罢(n)也好{$1!=$2},1
(v)也罢(v)也好{$1!=$2},1
(v)了又(v){$1!=$2},1
(V)什么(V){$1=$2;len($1)=1},1
(v)什么(V){$1=$2;len($1)=1},1
(n)什么(n){$1=$2;len($1)=3},1
什么(n)的(n)的{$1!=$2},1
无所谓(a)不(a){$1=$2},1
无所谓(v)不(v){$1=$2},1
什么(r)的(r)的{$1!=$2},1
(r)什么(r){$1=$2;len($1)=2},1
不(v)也(v){$1=$2;len($1)=1},1
不(v)也(v){$1=$2;len($1)=2},1
(m)是(m){$1=$2}+,1
(v)就(v)了{$1=$2},1
(a)就(a)了{$1=$2},1
(n)就(n)了{$1=$2},1
./v+(v){len($1)=1},1
比a还a{$1=$2},1
比b还b{$1=$2},1
比d还d{$1=$2},1
比m还m{$1=$2},1
比nr还nr{$1=$2},1
比ns还ns{$1=$2},1
比v还v{$1=$2},1
非(n){len($1)<3},1
说(n)就(n){$1=$2},1
说(r)就(r){$1=$2},1
说(d)就(d){$1=$2},1
难(v){len($1)=2},1
(v)也(v)了{$1=$2},1
爱(v)+不+(v){$1=$2},1
要(v)+不+(v){$1=$2},1
(v)好极了{len($1)=1},1
(v)好极了{len($1)>1},1
(V)都不(V)+{$1=$2},1
(V)都别(V)+{$1=$2},1
(V)都不必(V){$1=$2},1
(V)都不要(V){$1=$2},1
(V)都不该(V){$1=$2},1
(n)之(n)+{$1=$2},1
(n)中的(n)+{$1=$2},1
(v)了(v){$1=$2;len($1)=1},1
(v)了一(v){$1=$2;len($1)=1},1
(v){len($1)<3},1
(v)都没(v){$1=$2},1
(v)也别(v){$1=$2},1
(v)也不必(v){$1=$2},1
(v)也不用(v){$1=$2},1
(v)也不须(v){$1=$2},1
(v)也甭(v){$1=$2},1
(v)也白(v){$1=$2},1
(v)都白(v){$1=$2},1
(*)比(*)都{$1!=$2},1
(*)比(*)更{$1!=$2},1
(v)就(v)吧{$1=$2;len($1)=1},1
(a)不到哪里去{len($1)=1},1
(a)不到哪里去{len($1)>1},1
(a)不到哪去{len($1)=1},1
(a)不到哪去{len($1)=2},1
(a)不到哪儿去{len($1)=2},1
(a)不到哪儿去{len($1)=1},1
(a)不(a){$1=$2},1
(v)的(v){$1=$2},1
(a)的(a)死{$1=$2;lem($1)=1},1
(v)都不曾(v){$1=$2},1
(v)都未曾(v){$1=$2},1
(v)他一(v){$1=$2;len($1)=1},1
(v)个一(v){$1=$2;len($1)=1},1
(v)上一(v){$1=$2;len($1)=1},1
(v)都甭(v){$1=$2},1
(a)的(a){$1=$2},1
v中的v{$1=$2},1
a中的a{$1=$2},1
an中的an{$1=$2},1
b中的b{$1=$2},1
c中的c{$1=$2},1
d中的d{$1=$2},1
f中的f{$1=$2},1
l中的l{$1=$2},1
m中的m{$1=$2},1
(a)中的(a){$1=$2},1
(an)中的(an){$1=$2},1
(b中的(b){$1=$2},1
(c)中的(c){$1=$2},1
(d)中的(d){$1=$2},1
(f)中的(f){$1=$2},1
(l)中的(l){$1=$2},1
(m)中的(m){$1=$2},1
(nr)中的(nr){$1=$2},1
(ns)中的(ns){$1=$2},1
(nt)中的(nt){$1=$2},1
(r)中的(r){$1=$2},1
(s)中的(s){$1=$2},1
(t)中的(t){$1=$2},1
(vn)中的(vn){$1=$2},1
(z)中的(z){$1=$2},1
(a)中之(a){$1=$2},1
(an)中之(an){$1=$2},1
(b)中之(b){$1=$2},1
(d)中之(d){$1=$2},1
(j)中之(j){$1=$2},1
(Tg)中之(Tg){$1=$2},1
(m)中之(m){$1=$2},1
(Ng)中之(Ng){$1=$2},1
(n)中之(n){$1=$2},1
(ns)中之(ns){$1=$2},1
(Vg)中之(Vg){$1=$2},1
(v)中之(v){$1=$2},1
说(V)就(V){$1!=$2},1
(n)不像(n){$1=$2},1
(v)不像(v){$1=$2},1
(a)不像(a){$1=$2},1
(a)不是(a){$1=$2},1
(v)不是(v){$1=$2},1
(v)不(v)的{$1=$2},1
(a)不(a)的{$1=$2},1
(n)不(n)的{$1=$2},1
说(n)不(n){$1=$2},1
说(v)不(v){$1=$2},1
说(a)不(a){$1=$2},1
说(V)就(V){$1=$2;len($1)=2},1
(v)的还是(v){$1=$2},1
(a)的还是(a){$1=$2},1
(n)的还是(n){$1=$2},1
(v)的则(v){$1=$2},1
(a)的则(a){$1=$2},1
(v)的去(v){$1=$2},1
(a)的又(a){$1=$2},1
(v)的又(v){$1=$2},1
(v)的太(v){$1=$2},1
(a)的太(a){$1=$2},1
该(v)的(v)了{$1=$2},1
该(v)的还是(v){$1=$2},1
会(v)的(v){$1=$2},1
(f)的(f){$1=$2},1
(ns)的(ns){$1=$2},1
(t)的(t){$1=$2},1
为{end($1)!=[什]},1
(v)+也(v)不.{$1=$2},1
(*)比(*)又{$1!=$2},1
成功v{count>1000},1
胜利(v){len($1)=2;count<1000},1
胜利(v){len($1)=2;count<100},1
胜利(v){len($1)=2;$1!=[]},1
胜利(v){$1=[完成+前进]},1
(v)不(v)我{$1=$2；len($1)=1},1
(v)不(v)我{$1=$2；len($1)=2},1
不(a)白不(a){$1=$2},1
一(..)是一(..){$1=$2},1
不(.)也得(.){$1=$2},1
不(..)也得(..){$1=$2},1
不(...)也得(...){$1=$2},1
(n)怪(a)的{len($2)=2},1
(n)怪(a)的{len($2)=3},1
(n)怪(a)的{len($2)=4},1
(n)还怪(a)的{len($2)=2},1
你别(v){S1=[v];len(S1)=1},1
(n)终归是(n){$1=$2}+,1
(n)不愧是(n){$1=$2}+,1
(n)到底是(n){$1=$2}+,1
(n)就是(n){$1=$2}+,1
除了(n)就是(n){$1=$2}+,1
借{$1=v},1
(v)归(v){$1=$2;len($1)=3},1
愈(*)愈{len($1)<6},1
(nr)+和+(nr)+的{$1!=$2},1
(r)+和+(r)+的{$1!=$2},1
不*就{mid($1)!=，；mid($1)=v<2},1
(v)一(v){$1=$2},1
(才){$1=[c]}+,1
以{v},1
实现(n)*w{len($1)=2},1
决定(n)*w{len($1)=2},1
发表(n)*w{len($1)=2},1
评价(n)*w{len($1)=2},1
指定(n)*w{len($1)=2},1
主张(n)*w{len($1)=2},1
变更(n)*w{len($1)=2},1
成功(n)*w{len($1)=2},1
成立(n)*w{len($1)=2},1
开始(n)*w{len($1)=2},1
注目(n)*w{len($1)=2},1
比较(n)*w{len($1)=2},1
构成(n)*w{len($1)=2},1
扩大(n)*w{len($1)=2},1
移动(n)*w{len($1)=2},1
要求(n)*w{len($1)=2},1
适用(n)*w{len($1)=2},1
完成(n)*w{len($1)=2},1
保存(n)*w{len($1)=2},1
实行(n)*w{len($1)=2},1
协力(n)*w{len($1)=2},1
否定(n)*w{len($1)=2},1
成长(n)*w{len($1)=2},1
强调(n)*w{len($1)=2},1
计算(n)*w{len($1)=2},1
观察(n)*w{len($1)=2},1
想像(n)*w{len($1)=2},1
努力(n)*w{len($1)=2},1
代表(n)*w{len($1)=2},1
记录(n)*w{len($1)=2},1
一致(n)*w{len($1)=2},1
担当(n)*w{len($1)=2},1
整理(n)*w{len($1)=2},1
希望(n)*w{len($1)=2},1
交换(n)*w{len($1)=2},1
训练(n)*w{len($1)=2},1
输送(n)*w{len($1)=2},1
鉴赏(n)*w{len($1)=2},1
实验(n)*w{len($1)=2},1
信仰(n)*w{len($1)=2},1
建筑(n)*w{len($1)=2},1
交际(n)*w{len($1)=2},1
专攻(n)*w{len($1)=2},1
婚约(n)*w{len($1)=2},1
结论(n)*w{len($1)=2},1
苦心(n)*w{len($1)=2},1
讲演(n)*w{len($1)=2},1
演说(n)*w{len($1)=2},1
拍手(n)*w{len($1)=2},1
批评(n)*w{len($1)=2},1
观光(n)*w{len($1)=2},1
开会(n)*w{len($1)=2},1
空想(n)*w{len($1)=2},1
起床(n)*w{len($1)=2},1
选举(n)*w{len($1)=2},1
广告(n)*w{len($1)=2},1
雕刻(n)*w{len($1)=2},1
教授(n)*w{len($1)=2},1
冒险(n)*w{len($1)=2},1
登山(n)*w{len($1)=2},1
设备(n)*w{len($1)=2},1
装置(n)*w{len($1)=2},1
学问(n)*w{len($1)=2},1
参考(n)*w{len($1)=2},1
评论(n)*w{len($1)=2},1
抽象(n)*w{len($1)=2},1
家事(n)*w{len($1)=2},1
睡眠(n)*w{len($1)=2},1
自信(n)*w{len($1)=2},1
金融(n)*w{len($1)=2},1
(N)之(V){len($1)=1},1
这就是(n){len($1)=2},1
既(n)又(n){len($1)=1;len($2)=1},1
(v)三(v)四{$1=$2},1
(m)大(n){len($1)=3;len($2)=2},1
(m)大(n){len($1)=4;len($2)=2},1
(m)大(n){len($1)=1;len($2)=4},1
(m)大(n){len($1)=2;len($2)=3},1
(m)大(n){len($1)=2;len($2)=4},1
(m)大(n){len($2)=1;len($2)=4},1
(m)大(n){len($2)=1;len($2)=5},1
(m)大(n){len($1)=2;len($2)>2},1
(m)大(n){len($1)=3;len($2)>1},1
(m)大(n){len($1)=4;len($2)>1},1
(n)都(n)了{$1=$2;len($1)=1},1
(n)都(n)了{$1=$2;len($1)=2},1
(v)都(v)了{$1=$2},1
(v)都(v)了{$1=$2;len=1},1
(~){end($1)=[化];len($1)=3},1
要求(n)*w{len($1)=2}+,1
想要v(*){begin($1)!=[的]},1
别说~就是{len($1)<15},1
别说~，就是{len($1)<15},1
(a)不{len($1)=1},1
一+(q)+(n)+{$1!=$2;+len($2)+=2+},1
一q+(n)+{len($1)+=+2},1
n看{len($1)=1},1
(f)是(f){$1=$2},1
(s)是(s){$1=$2},1
(t)是(t){$1=$2},1
(ns)是(ns){$1=$2},1
(i){len($1)=4},1
(i){len($1)=4;count<839},1
(i){len($1)=4;count<500},1
(i){len($1)=4;count<1000},1
(i){len($1)=4;count<838},1
(V)个{mid($1)!=[是+有+像+象+做]},1
(V)个{mid($1)!=[是+有+像+作]},1
(V)一个{mid($1)!=[是+有]},1
